Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kitchen Mulyaharja,e03fe031-ee78-45de-aa25-77648d1a74dd,30 Jul 2026 6:56 PM,30 Jul 2026 6:27 PM,GrabFood,Payment ,,Transferred,35068289013,,,,001450621428-C8CXCCCUANCHT2,GF-075,A-9L9SRN2WX4XVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDVWCY2LKMU,31 Jul 2026 2:12 AM,52000,0,0,,0,,-16432,0,,0,0,35568,,,,0,,,-7113.6,0,0,0,0,28454.4,,,,,-272.09,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kitchen Mulyaharja,e03fe031-ee78-45de-aa25-77648d1a74dd,30 Jul 2026 1:47 PM,30 Jul 2026 1:18 PM,GrabFood,Payment ,,Transferred,35062824112,,,,00117597410-C8CWVJ32R7UYTN,GF-071,A-9L9WJPLWWCQ6AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDVWCY2LKMU,31 Jul 2026 2:12 AM,70000,0,0,,0,,-22120,0,,0,0,47880,,,,0,,,-9576,0,0,0,0,38304,,,,,-366.27,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,30 Jul 2026 9:38 PM,30 Jul 2026 9:19 PM,GrabFood,Payment ,,Transferred,35071281908,,,,00157384571-C8CXEEMTDATACJ,GF-034,A-9LACJINW3XRMAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDBH03IP45Q,31 Jul 2026 2:39 AM,78000,0,0,,0,,-24648,0,,0,0,53352,,,,0,,,-10670.4,0,0,0,0,42681.6,,,,,-408.13,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,30 Jul 2026 7:12 PM,30 Jul 2026 6:43 PM,GrabFood,Payment ,,Transferred,35068635873,,,,001433937910-C8CXCGADJTDAKE,GF-560,A-9L9UA75GX2TDAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDBH03IP45Q,31 Jul 2026 2:39 AM,39000,0,0,,0,,-10350,0,,0,0,28650,,,,0,,,-5730,0,0,0,0,22920,,,,,-107.03,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,30 Jul 2026 2:31 PM,30 Jul 2026 2:10 PM,GrabFood,Payment ,,Transferred,35063519482,,,,001434220796-C8CWVYAXVNWXV6,GF-482,A-9L95AW4GWWUFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDBH03IP45Q,31 Jul 2026 2:39 AM,84000,0,0,,0,,-26544,0,,0,0,57456,,,,0,,,-11491.2,0,0,0,0,45964.8,,,,,-439.52,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,30 Jul 2026 8:15 PM,30 Jul 2026 7:45 PM,GrabFood,Payment ,,Transferred,35069923735,,,,00144378744-C8CXCYLZVBBAGA,GF-420,A-9LA4XFVGWLRRAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDD3HF8616G,31 Jul 2026 3:09 AM,45000,0,0,,0,,0,0,,0,0,45000,,,,0,,,-9000,0,0,0,0,36000,,,,,-891.89,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,30 Jul 2026 7:54 PM,30 Jul 2026 7:40 PM,GrabFood,Payment ,,Transferred,35069515303,,,,00161453467-C8CXCXV3CPCCPA,GF-575,A-9LA3IUMWWB3UAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDD3HF8616G,31 Jul 2026 3:09 AM,78000,0,0,,0,,0,0,,0,0,78000,,,,0,,,-15600,0,0,0,0,62400,,,,,-1545.95,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,30 Jul 2026 6:07 PM,30 Jul 2026 5:48 PM,GrabFood,Payment ,,Transferred,35067250462,,,,00137979152-C8CXBBECNX3BNT,GF-259,A-9L9P82IGWMQEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDD3HF8616G,31 Jul 2026 3:09 AM,45000,0,0,,0,,0,0,,0,0,45000,,,,0,,,-9000,0,0,0,0,36000,,,,,-891.89,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,30 Jul 2026 5:50 PM,30 Jul 2026 5:29 PM,GrabFood,Payment ,,Transferred,35066895568,,,,00194492565-C8CXA66AE4CHSE,GF-589,A-9L9NI8XGWVGFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDD3HF8616G,31 Jul 2026 3:09 AM,57000,0,0,,0,,0,0,,0,0,57000,,,,0,,,-11400,0,0,0,0,45600,,,,,-1129.73,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,30 Jul 2026 2:38 PM,30 Jul 2026 1:35 PM,GrabFood,Payment ,,Transferred,35063641606,,,,00190515714-C8CWVN2CJPEYGN,GF-247,A-9L922REWWVGFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDD3HF8616G,31 Jul 2026 3:09 AM,62000,0,0,,0,,0,0,,0,0,62000,,,,0,,,-12400,0,0,0,0,49600,,,,,-1228.83,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Tebet,8655272c-3c3f-4970-9230-e905338501a7,30 Jul 2026 6:35 PM,30 Jul 2026 5:29 PM,GrabFood,,,Cancelled,,,,,001815927871-C8CXA66WNX6ZET,GF-802,A-9L9NISVWWMQEAV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Kami sangat sibuk sekarang,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Pajajaran,97a77a46-3fbc-4a25-9c84-ba0a1ed05b9a,30 Jul 2026 8:26 PM,30 Jul 2026 7:47 PM,GrabFood,Payment ,,Transferred,35070125780,,,,0014356417-C8CXCYUCV7JEGT,GF-774,A-9LA44N8WWID3AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWGTLXB2SI,31 Jul 2026 2:52 AM,78000,0,0,,0,,-24648,0,,0,0,53352,,,,0,,,-10670.4,0,0,0,0,42681.6,,,,,-408.13,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Pajajaran,97a77a46-3fbc-4a25-9c84-ba0a1ed05b9a,30 Jul 2026 7:08 PM,30 Jul 2026 6:41 PM,GrabFood,Payment ,,Transferred,35068553322,,,,001318095262-C8CXCFW3CPDYME,GF-847,A-9L9URPSWWCQ6AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWGTLXB2SI,31 Jul 2026 2:52 AM,45000,0,0,,0,,-14220,0,,0,0,30780,,,,0,,,-6156,0,0,0,0,24624,,,,,-235.46,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Pajajaran,97a77a46-3fbc-4a25-9c84-ba0a1ed05b9a,30 Jul 2026 4:32 PM,30 Jul 2026 4:09 PM,GrabFood,Payment ,,Transferred,35065437302,,,,001928730035-C8CXAKLEEYD2GA,GF-055,A-9L9G63OWX9SEAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDWGTLXB2SI,31 Jul 2026 2:52 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Pajajaran,97a77a46-3fbc-4a25-9c84-ba0a1ed05b9a,30 Jul 2026 2:53 PM,30 Jul 2026 2:21 PM,GrabFood,Payment ,,Transferred,35063873276,,,,001915366155-C8CWV2DUG3EDV6,GF-257,A-9L96SW4GWTVMAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWGTLXB2SI,31 Jul 2026 2:52 AM,91000,0,0,,0,,0,0,,0,0,91000,,,,0,,,-18200,0,0,0,0,72800,,,,,-1803.6,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 9:56 PM,30 Jul 2026 8:56 PM,GrabFood,Payment ,,Transferred,35071529179,,,,00132994283-C8CXDF6WNTKWBA,GF-125,A-9LAAGBTGW6UEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,62000,0,0,,0,,-19592,0,,0,0,42408,,,,0,,,-8481.6,0,0,0,0,33926.4,,,,,-324.41,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 8:29 PM,30 Jul 2026 8:07 PM,GrabFood,Payment ,,Transferred,35070180309,,,,001598244969-C8CXC4A3VCLZVJ,GF-657,A-9LA5V5EGWMGEAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,39000,0,0,,0,,0,0,,0,0,39000,,,,0,,,-7800,0,0,0,0,31200,,,,,-772.97,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 7:28 PM,30 Jul 2026 7:28 PM,GrabFood,Adjustment ,Deduction - Eater Compensation,Transferred,35068976872,35068528896,,,001612798399-C8CXCFDDCFAUTX,GF-316,A-9L9TPJFWWID3AV,,Auto-Chargeback,Cashless,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,-31190.4,,,,,,,,,,,,,,,,,,,,,,,-31190.4,,,,,,,,,,Chargeback dikarenakan insiden pelanggan pada tanggal 30-07-2026*,Missing- or wrong items,Wrong item(s),ORIGINAL MIX JUMBO,,You can't appeal because sla is passed
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 7:11 PM,30 Jul 2026 6:56 PM,GrabFood,Payment ,,Transferred,35068610590,,,,00151459013-C8CXCKNYJXUFWE,GF-580,A-9L9VGSOWWGKVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,78000,0,0,,0,,-24648,0,,0,0,53352,,,,0,,,-10670.4,0,0,0,0,42681.6,,,,,-408.13,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 7:07 PM,30 Jul 2026 6:37 PM,GrabFood,Payment ,,Transferred,35068528896,35068976872,,,001612798399-C8CXCFDDCFAUTX,GF-316,A-9L9TPJFWWID3AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-100.05,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 6:34 PM,30 Jul 2026 5:57 PM,GrabFood,Payment ,,Transferred,35067800774,,,,001041683179-C8CXBECVGY5ETA,GF-694,A-9L9Q3SLWWP4NAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 6:09 PM,30 Jul 2026 5:47 PM,GrabFood,Payment ,,Transferred,35067284181,,,,001096058825-C8CXBBDBGU6EDE,GF-452,A-9L9P7X5GW6UEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,29000,0,0,,0,,-10350,0,,0,0,18650,,,,0,,,-3730,0,0,0,0,14920,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,30 Jul 2026 6:08 PM,30 Jul 2026 5:48 PM,GrabFood,Payment ,,Transferred,35067265861,,,,001431440182-C8CXBBEENF5CE6,GF-351,A-9L9P85HWXCPUAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDLIBJO7HT9,31 Jul 2026 2:42 AM,33000,0,0,,0,,-10350,0,,0,0,22650,,,,0,,,-4530,0,0,0,0,18120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiwaringin,513a25e8-599a-4fad-a585-f2f9123f3153,30 Jul 2026 8:26 PM,30 Jul 2026 8:01 PM,GrabFood,Payment ,,Transferred,35070118392,,,,001310531217-C8CXC3EJFEUZAA,GF-309,A-9LA5EV9WXCPUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDXRFL0GVFF,31 Jul 2026 2:50 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiwaringin,513a25e8-599a-4fad-a585-f2f9123f3153,30 Jul 2026 7:28 PM,30 Jul 2026 6:33 PM,GrabFood,Payment ,,Transferred,35068980966,,,,00175590358-C8CXCEN2TXWDHA,GF-139,A-9L9TCMJWXFMDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDXRFL0GVFF,31 Jul 2026 2:50 AM,118000,0,0,,0,,-46610,0,,0,0,71390,,,,0,,,-14278,0,0,0,0,57112,,,,,-187.1,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,30 Jul 2026 9:44 PM,30 Jul 2026 9:09 PM,GrabFood,Payment ,,Transferred,35071366972,,,,00126134368-C8CXEBNFRVCDJJ,GF-547,A-9LABNXHWWID3AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDYZJU3AHK,31 Jul 2026 2:39 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,30 Jul 2026 9:02 PM,30 Jul 2026 8:46 PM,GrabFood,Payment ,,Transferred,35070729671,,,,001862112423-C8CXDETTCBXACJ,GF-939,A-9LA9JS4WWW5PAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDYZJU3AHK,31 Jul 2026 2:39 AM,72000,0,0,,0,,-22752,0,,0,0,49248,,,,0,,,-9849.6,0,0,0,0,39398.4,,,,,-376.74,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,30 Jul 2026 8:48 PM,30 Jul 2026 8:33 PM,GrabFood,Payment ,,Transferred,35070512035,,,,00164788457-C8CXDBB2RGMHJE,GF-903,A-9LA8E6QWX4XVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDYZJU3AHK,31 Jul 2026 2:39 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,30 Jul 2026 5:06 PM,30 Jul 2026 4:06 PM,GrabFood,Payment ,,Transferred,35066042727,,,,001219368474-C8CXAKAYLK6ZR6,GF-696,A-9L9FVQIGWABKAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDDYZJU3AHK,31 Jul 2026 2:39 AM,180000,0,0,,0,,-71100,0,,0,0,108900,,,,0,,,-21780,0,0,0,0,87120,,,,,-285.41,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,30 Jul 2026 4:57 PM,30 Jul 2026 4:12 PM,GrabFood,Payment ,,Transferred,35065876637,,,,001109291916-C8CXAK33AKU3RA,GF-492,A-9L9GFK3WWTVMAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDYZJU3AHK,31 Jul 2026 2:39 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,30 Jul 2026 4:31 PM,30 Jul 2026 3:56 PM,GrabFood,Payment ,,Transferred,35065426034,,,,00163945549-C8CXAGABVJMKAE,GF-381,A-9L9FXRSGXBTOAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDYZJU3AHK,31 Jul 2026 2:39 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,30 Jul 2026 4:14 PM,30 Jul 2026 3:50 PM,GrabFood,Payment ,,Transferred,35065132316,,,,001958777164-C8CXAFAKHGKGAE,GF-241,A-9L9EEMGWWWN8AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDDYZJU3AHK,31 Jul 2026 2:39 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Beji,82e1f2f9-450d-4f75-8a1b-38c43f738dd3,30 Jul 2026 9:40 PM,30 Jul 2026 9:01 PM,GrabFood,Payment ,,Transferred,35071321619,,,,0013115313-C8CXEADHC8K1GJ,GF-783,A-9LAATN9WX9SEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDVAOW3NAI,31 Jul 2026 2:33 AM,195000,0,0,,0,,-77025,0,,0,0,117975,,,,0,,,-23595,0,0,0,0,94380,,,,,-309.19,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Beji,82e1f2f9-450d-4f75-8a1b-38c43f738dd3,30 Jul 2026 8:17 PM,30 Jul 2026 7:44 PM,GrabFood,Payment ,,Transferred,35069967255,,,,001256496202-C8CXCYDHLYCWFE,GF-147,A-9LA3T4CGW6UEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDVAOW3NAI,31 Jul 2026 2:33 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Beji,82e1f2f9-450d-4f75-8a1b-38c43f738dd3,30 Jul 2026 8:05 PM,30 Jul 2026 7:43 PM,GrabFood,Payment ,,Transferred,35069722681,,,,001757489107-C8CXCYAFAJDCDE,GF-507,A-9LA3Q2MW32TDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDVAOW3NAI,31 Jul 2026 2:33 AM,45000,0,0,,0,,-14220,0,,0,0,30780,,,,0,,,-6156,0,0,0,0,24624,,,,,-235.46,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Beji,82e1f2f9-450d-4f75-8a1b-38c43f738dd3,30 Jul 2026 7:58 PM,30 Jul 2026 7:30 PM,GrabFood,Payment ,,Transferred,35069585797,,,,001049790774-C8CXCUVXEGJ2TN,GF-353,A-9LA2LDHGWAERAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDVAOW3NAI,31 Jul 2026 2:33 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Beji,82e1f2f9-450d-4f75-8a1b-38c43f738dd3,30 Jul 2026 7:00 PM,30 Jul 2026 6:00 PM,GrabFood,Payment ,,Transferred,35068378932,,,,0019426008-C8CXBETEHEBXNE,GF-343,A-9L9QBA8WWWN8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDVAOW3NAI,31 Jul 2026 2:33 AM,33000,0,0,,0,,-10350,0,,0,0,22650,,,,0,,,-4530,0,0,0,0,18120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Beji,82e1f2f9-450d-4f75-8a1b-38c43f738dd3,30 Jul 2026 6:12 PM,30 Jul 2026 4:47 PM,GrabFood,Payment ,,Transferred,35067353171,,,,001318955500-C8CXAVDZCJ3KSA,GF-614,A-9L9JOFCWWAERAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDVAOW3NAI,31 Jul 2026 2:33 AM,29000,0,0,,0,,-10350,0,,0,0,18650,,,,0,,,-3730,0,0,0,0,14920,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,30 Jul 2026 9:41 PM,30 Jul 2026 9:20 PM,GrabFood,Payment ,,Transferred,35071333396,,,,001085314164-C8CXEEUFRKE1GT,GF-715,A-9LACMPLGW7BEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5EEHKTPFN,31 Jul 2026 2:33 AM,45000,0,0,,0,,-14220,0,,0,0,30780,,,,0,,,-6156,0,0,0,0,24624,,,,,-235.46,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,30 Jul 2026 8:03 PM,30 Jul 2026 7:14 PM,GrabFood,Payment ,,Transferred,35069685911,,,,00168142525-C8CXCPXYG7MXN6,GF-250,A-9LAX6JCGWAERAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5EEHKTPFN,31 Jul 2026 2:33 AM,39000,0,0,,0,,-10350,0,,0,0,28650,,,,0,,,-5730,0,0,0,0,22920,,,,,-107.03,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,30 Jul 2026 5:25 PM,30 Jul 2026 5:06 PM,GrabFood,Payment ,,Transferred,35066402690,,,,001357153366-C8CXAZNUALMUME,GF-950,A-9L9LEDCWX2X8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5EEHKTPFN,31 Jul 2026 2:33 AM,62000,0,0,,0,,-19592,0,,0,0,42408,,,,0,,,-8481.6,0,0,0,0,33926.4,,,,,-324.41,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,30 Jul 2026 4:35 PM,30 Jul 2026 3:33 PM,GrabFood,Payment ,,Transferred,35065498331,,,,001784861299-C8CXAA6JTXCYG2,GF-755,A-9L9EXOHWWO4UAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5EEHKTPFN,31 Jul 2026 2:33 AM,123000,0,0,,0,,-48585,0,,0,0,74415,,,,0,,,-14883,0,0,0,0,59532,,,,,-195.03,0,,,,,,,,,
